,CLEAN_SPECOBJID,RA,DEC
11606,3547762364105465856,143.27888,7.2634555
11607,3547768136541511680,143.32526,6.5596935
11608,3547771709954301952,142.96862,7.3535565
11615,3547881386239172608,145.09096,7.5039879
11616,3548843733741051904,156.48872,35.496334
11617,3548844558374772736,156.59408,35.310543
11620,3548876444211978240,155.16103,35.339779
11623,3548912178339880960,153.68936,35.736929
11625,3548916026630578176,153.55782,35.182552
11626,3548952860270108672,154.43817,36.444046
11627,3548961381485223936,155.14106,37.068511
11630,3548979523427082240,155.60621,36.29156
11639,3550067489998217216,125.33915,40.033038
11649,3550109821195886592,126.72247,40.601811
11651,3550124114847047680,127.76303,39.71144
11655,3551113675832139776,150.1934,1.3546891
11658,3551140338989113344,149.41855,1.8726528
11660,3551168376535621632,148.94102,1.2832023
11661,3551189817012363264,149.39866,3.1433392
11664,3551251664541425664,150.95522,2.5072176
11669,3552256893181337600,154.19528,8.2216867
11671,3552288229262729216,153.73,7.5803825
11675,3552365469954580480,154.81998,9.5381092
11676,3552369868001091584,155.546,9.1423266
11677,3552376190192951296,154.7568,9.6995324
11678,3552387185309229056,155.47533,9.4899745
11679,3553345683949985792,56.35056,-0.51136884
11680,3553364375647657984,55.518554,-0.52678526
11681,3553381967833702400,54.876717,-0.37670011
11687,3553482573147643904,55.33428,0.91401037
11692,3554496048158318592,62.137915,-5.8835486
11693,3554520237414129664,61.039074,-5.6984668
11695,3554590331280400384,61.817353,-4.6691993
11697,3554600501762957312,61.889706,-5.1053895
11698,3554618918582722560,62.369529,-5.3850936
11699,3554627164919930880,62.697485,-5.3157408
11700,3554634036867604480,62.597963,-4.7059991
11702,3555602706477457408,40.431375,27.017969
11705,3555634042558849024,39.423209,27.427864
11706,3555637615971639296,39.150502,27.179266
11709,3555664279128612864,38.159508,27.129028
11713,3555693416186748928,38.874842,28.519912
11715,3555747017378603008,39.983551,28.461051
11717,3556723108960378880,74.158316,-5.4398755
11719,3556746473582469120,73.693069,-4.9092821
11727,3556823989152227328,72.413105,-4.2794518
11736,3556886386437103616,74.420514,-3.8521323
11737,3556891609117335552,74.555156,-4.3090084
11740,3557874847239479296,108.65612,30.697257
11745,3557890790158082048,108.00041,30.458895
11748,3557943841594122240,107.90897,31.488668
11751,3557955111588306944,108.23155,31.637732
11754,3557979300844118016,108.46557,30.677731
11756,3557988646692954112,108.77292,31.998695
11759,3558981505457954816,116.91394,40.067121
11760,3558983154725396480,116.82712,39.993406
11761,3558985628626558976,116.85711,40.390306
11762,3558992225696325632,116.48879,40.377298
11763,3559004595202138112,116.13773,40.329573
11764,3559018888853299200,116.10742,41.074323
11767,3559063968830038016,114.56464,41.8378
11770,3559113721731194880,116.61304,42.477589
11772,3559119769045147648,117.3361,41.672772
11777,3560150561548509184,119.87256,18.796178
11778,3560158258129903616,119.44741,18.944472
11783,3560209660298502144,120.1187,19.877579
11786,3560226152972918784,119.96309,19.125753
11787,3560240446624079872,120.73593,19.911794
11789,3560258863443845120,121.56701,18.726124
11791,3564607707312922624,119.28175,29.447886
11796,3564628872911757312,118.46852,29.607429
11798,3564640417783848960,118.1608,29.27451
11800,3564644540952453120,118.06064,29.461862
11802,3564656635580358656,117.46296,29.190593
11803,3564662957772218368,117.3629,29.647012
11807,3564689071173378048,117.36718,30.879027
11811,3564700890923376640,117.45583,30.869737
11813,3564710786528026624,117.80572,30.90117
11816,3564717383597793280,117.58484,30.217984
11819,3564738274318721024,118.48176,29.919379
11820,3564750643824533504,118.96915,30.209769
11821,3564758065528020992,119.00288,30.674876
11825,3565744602201825280,133.54591,55.314008
11827,3565771265358798848,131.98844,55.072692
11828,3565771540236705792,131.81716,55.586813
11830,3565804525585539072,130.39217,54.614375
11834,3565859226289020928,132.31227,55.639723
11839,3568000525167337472,148.88088,53.557005
11840,3568012619795243008,148.44378,53.387824
11842,3568028562713845760,148.04265,52.719867
11844,3568029662225473536,147.8212,53.164319
11846,3568052202213842944,146.6964,52.992358
11847,3568060448551051264,145.99115,53.225405
11848,3568071718545235968,146.82736,55.330216
11851,3568083538295234560,147.15987,55.028293
11852,3568099756091744256,147.54576,54.841139
11853,3568102504870813696,147.48244,54.209891
11854,3568103329504534528,147.57528,54.374403
11856,3568117348277788672,147.72009,55.495191
11860,3569155562769850368,170.85512,18.938763
11866,3569154738941435904,170.85512,18.938763
11872,3570236657628192768,169.4376,65.717108
11874,3570252600546795520,166.92678,65.009318
11875,3570253974936330240,166.67949,65.508772
11876,3570258922738655232,167.45949,65.687604
11877,3570265244930514944,166.40194,65.519299
11879,3570280638093303808,165.31215,65.745224
11882,3570320770267717632,164.66192,67.010684
11883,3570336438308413440,163.91515,66.793857
11884,3570401859250266112,169.99996,66.867199
11885,3570402409006080000,169.91657,66.314228
11886,3571391144854134784,184.13334,19.278154
11889,3571445845557616640,183.51343,20.709819
11890,3571483503830867968,184.09651,20.621905
11891,3571485153098309632,184.17449,20.319673
11894,3572494229659820032,179.09008,48.514762
11895,3572527215008653312,178.17603,49.336604
11896,3572548930363301888,177.43243,48.695208
11897,3572565148159811584,176.08203,49.930318
11899,3572576418153996288,176.44135,50.417583
11900,3572593460584226816,178.14405,50.645601
11903,3572621223252828160,179.07883,50.430549
11904,3572626720810967040,178.7103,50.775604
11907,3573615181294575616,127.68761,46.573537
11908,3573659986393407488,125.15751,47.345601
11915,3573697094910844928,125.14172,48.199241
11922,3574746029121183744,130.42973,46.150775
11924,3574773242033971200,129.70917,46.69147
11926,3574784512028155904,128.92023,47.133271
11927,3574784786906062848,128.92327,47.100367
11928,3574790284464201728,129.26948,46.516931
11929,3574795232266526720,128.48471,46.965074
11937,3574888965632794624,130.47768,48.144994
11938,3574890065144422400,130.67854,47.846274
11939,3574902434650234880,131.19777,47.843977
11940,3575860933978857472,159.78019,52.663056
11942,3575866706414903296,159.31415,52.584759
11943,3575871929095135232,159.35012,52.896549
11944,3575888421769551872,158.38194,52.459207
11945,3575893644449783808,158.0576,53.036234
11954,3575985453670703104,158.18732,54.313791
11955,3575993425130004480,159.02643,53.638409
11956,3576003870490468352,159.31686,53.627952
11957,3576004420246282240,159.43708,53.965366
11959,3576009917804421120,158.41652,54.862339
11960,3576023936577675264,160.37293,53.594402
11962,3576987108780384256,157.95356,54.718485
11966,3577009373890846720,157.2827,54.808753
11968,3577020918762938368,156.22478,54.990863
11969,3577025591687356416,156.96731,55.119719
11970,3577038510948982784,155.66967,55.411915
11971,3577058027280375808,154.6151,55.670254
11972,3577059401669910528,154.84493,55.318259
11976,3577089638239674368,155.08434,56.354334
11977,3577100358478045184,155.88482,56.202361
11978,3577130595047809024,157.27045,56.658596
11980,3577146263088504832,158.59323,55.863971
11982,3578113008938885120,154.64437,17.962772
11983,3578163586473762816,153.22049,18.759845
11984,3578173207200505856,152.82928,18.494369
11987,3578283158363283456,155.23902,18.819179
11989,3579266121456525312,153.25626,20.097811
11990,3579272443648385024,152.43092,19.758327
11991,3579287836811173888,152.062,20.268417
11993,3579349684340236288,152.11434,21.695272
11995,3579353807508840448,151.88352,21.495371
11996,3579403285532090368,153.54591,21.400387
11997,3580381576573329408,183.89235,29.273282
12000,3153765833373673472,0.597182,25.210558
12001,3153767207763208192,1.019505,26.127091
12002,3153802117257390080,1.791118,26.0785
12003,3153805690670180352,2.412667,25.41196
12004,3153815036519016448,2.55465,25.723117
12006,3154805421533849600,278.90763,77.370532
12007,3154812293481523200,280.45304,78.167131
12008,3154815866894313472,278.57205,78.262641
12009,3154826312254777344,277.97235,78.428453
12011,3154840880783845376,275.64547,77.475396
12017,3154930216103602176,280.98097,79.320023
12018,3154931865371043840,282.77537,78.926441
12019,3155908232401152000,1.975675,27.9993
12020,3155920876784871424,0.830744,26.811115
12022,3155932971412776960,0.420171,27.395529
12023,3155959634569750528,0.104159,27.717699
12024,3155964307494168576,0.156045,26.84365
12026,3155988221872072704,359.72492,29.165964
12027,3155991245529049088,359.23439,28.852141
12028,3156004714546489344,359.75099,28.848723
12029,3156006088936024064,359.72545,28.211606
12030,3156012136249976832,0.3767,29.430537
12031,3156018183563929600,359.95704,28.396497
12034,3156033851604625408,0.418424,28.262461
12035,3156035775749974016,0.746719,28.693134
12037,3156060239883692032,1.3418,28.835094
12040,3157025336214972416,18.915507,14.71288
12042,3157042378645202944,18.917327,15.189788
12043,3157051999371945984,18.304792,15.075781
12045,3157072890092873728,17.818734,15.524663
12046,3157088558133569536,17.15717,15.533617
12048,3157093505935894528,17.442503,14.844245
12049,3157097629104498688,16.917505,15.137322
12051,3157114396656822272,16.862331,16.466222
12053,3157130889331238912,17.005667,15.813246
12056,3157144908104493056,17.652728,16.507901
12057,3157159201755654144,17.911411,16.23884
12058,3157179817598674944,18.241308,16.784616
12059,3158159757538256896,66.15457,5.979452
12062,3158185321183602688,64.785546,5.730157
12064,3158210609951041536,64.204878,6.121935
12066,3158263111631267840,64.562789,7.791336
12069,3158268609189406720,64.050728,6.610774
12070,3158300769904519168,65.628499,6.702678
12071,3159276037473331200,123.16786,-8.444434
12072,3159279061130307584,123.52599,-8.352771
12075,3159317269159372800,123.01248,-7.741382
12077,3159332112566347776,122.47509,-8.708855
12079,3159350254508206080,122.11084,-8.210353
12080,3159351903775647744,122.18816,-7.872155
12081,3159352453531461632,121.99495,-8.584887
12083,3159358775723321344,121.51372,-8.115664
12084,3159371969862854656,121.45218,-7.498389
12086,3159396708874479616,122.61429,-6.346486
12087,3159401381798897664,122.63174,-6.043001
12088,3159415400572151808,123.18411,-7.118139
12089,3159440139583776768,123.68576,-6.854989
12092,3160405510927181824,128.84024,-5.075141
12094,3160411558241134592,129.30144,-4.651363
12100,3160478628450428928,126.98997,-5.222428
12103,3160488798932985856,126.71869,-4.872369
12105,3160497595026008064,126.72893,-4.363801
12106,3160500618682984448,127.47222,-3.583556
12107,3161528113825867776,256.7343,27.577928
12108,3161540483331680256,256.32673,27.623364
12109,3161543506988656640,256.34276,27.434355
12110,3161552303081678848,256.28105,27.37462
12111,3161555051860748288,256.36834,27.852291
12113,3161562748442142720,255.90938,27.076702
12114,3161567421366560768,255.94815,27.962128
12115,3161575392825862144,255.64954,28.201499
12116,3161582814529349632,255.83419,27.723808
12117,3161585013552605184,255.6621,27.695117
12118,3161591610622371840,255.2572,28.089429
12119,3161600131837487104,254.70611,28.08822
12120,3161611951587485696,254.15806,28.236996
12121,3161620747680507904,254.20954,28.624757
12122,3161626245238646784,255.23467,29.732786
12123,3161627069872367616,255.12583,29.736758
12124,3161634491575855104,254.5311,28.552965
12126,3161642737913063424,254.95083,28.822071
12127,3161644662058412032,254.81937,28.557277
12128,3161646586203760640,254.9845,28.772303
12129,3161654282785155072,255.2744,28.617939
12131,3161662254244456448,255.75358,28.813275
12132,3161663903511898112,255.75513,28.797025
12134,3161667476924688384,255.99571,28.367577
12135,3161673249360734208,256.03933,28.982271
12136,3161689467157243904,256.71062,28.419631
12138,3161695514471196672,257.0824,29.217562
12139,3161696888860731392,257.01662,29.267328
12140,3161702111540963328,256.97329,28.421839
12145,3166146889225627648,282.68029,19.452185
12151,3166173552382601216,283.49521,19.074461
12152,3166179324818647040,284.09292,19.35635
12154,3169420406444550144,313.49809,1.4826492
12156,3169435799607339008,313.18282,1.7449139
12157,3169436074485245952,313.00964,2.0368868
12159,3169438548386408448,313.1215,2.0079394
12160,3169441297165477888,313.07826,2.2857281
12163,3169469884467800064,311.78013,2.4339518
12164,3169473732758497280,311.87825,2.3864557
12165,3169483353485240320,311.67773,1.9749615
12166,3169484452996868096,311.70057,2.3417236
12167,3169485552508495872,311.71176,1.7553962
12169,3169504519084075008,311.35998,2.868712
12170,3169512215665469440,311.83361,3.2317694
12171,3169513864932911104,311.6789,3.0527733
12172,3169527333950351360,311.94234,2.9357329
12173,3169528708339886080,311.87984,2.6441581
12174,3169528983217793024,311.82054,2.5376551
12176,3169540528089884672,312.29127,3.0067483
12177,3169548774427092992,312.70456,2.8931959
12178,3169560044421277696,313.07027,2.5587338
12179,3169562243444533248,312.99612,2.5438495
12180,3169573513438717952,313.83515,3.1236616
12181,3170536960267675648,26.551527,-10.079568
12182,3170546031238604800,25.923086,-10.552359
12184,3170586713168832512,24.856838,-9.599169
12185,3170589187069995008,24.86615,-9.870184
12186,3170600457064179712,24.643196,-10.376091
12187,3170605954622318592,24.524226,-9.510968
12190,3170626020709525504,24.464619,-8.33711
12191,3170630143878129664,24.116617,-8.960534
12192,3170644987285104640,24.88794,-8.432959
12193,3170651309476964352,24.758888,-8.935149
12195,3170657356790917120,25.360368,-8.319815
12196,3170666702639753216,25.14951,-9.093005
12197,3170670825808357376,25.228438,-9.094247
12198,3170677422878124032,25.461056,-8.144403
12199,3170687318482774016,25.919883,-8.846502
12201,3171689252262012928,253.65708,11.780666
12204,3171741753942239232,252.0326,11.605638
12205,3171743403209680896,251.81493,12.239914
12206,3171753298814330880,252.07214,13.096187
12207,3171758796372469760,251.73644,12.702517
12208,3171772540267816960,252.87929,13.243935
12209,3171797829035255808,253.47034,12.861203
12210,3171821468535252992,254.11636,13.045503
12211,3172801133211052032,263.06256,7.458608
12213,3172874250734299136,261.50067,9.158718
12215,3172881122681972736,261.1179,8.246245
12216,3172881947315693568,261.31956,8.357776
12218,3172930325827315712,262.58301,9.383316
12219,3172934174118012928,262.82277,9.027413
12221,3172953690449405952,263.23966,9.039464
12222,3173977885547456512,278.39378,40.831812
12225,3174025164547450880,278.67062,42.062856
12229,3174058424774191104,279.65702,42.111583
12231,3174079315495118848,280.45064,42.190124
12233,3175072998826731520,263.48458,43.177622
12235,3175108732954634240,262.92471,43.097458
12237,3175123576361609216,261.80453,43.992982
12239,3175183499745323008,264.20205,45.115943
12240,3175188447547648000,264.04361,44.41489
12242,3175202466320902144,264.56533,44.598869
12243,3175204390466250752,264.81858,45.020509
